nodenumber,    x-coordinate,    y-coordinate,velocity-magnitude
       152, 6.268408966E+01, 7.634467316E+01, 1.365279198E+01
       153, 6.286984634E+01, 7.580666351E+01, 1.359257317E+01
       154, 6.336761093E+01, 7.594544220E+01, 1.349039841E+01
       155, 6.301466370E+01, 7.700096893E+01, 1.361305809E+01
       156, 6.249987030E+01, 7.687539673E+01, 1.371997643E+01
       157, 4.040404892E+01, 3.541764069E+01, 1.748978233E+01
       158, 4.016303253E+01, 3.497981644E+01, 1.769038010E+01
       159, 3.501347065E+00, 2.500105858E+01, 1.977401733E+01
       160, 3.000906229E+00, 2.500068665E+01, 1.982574844E+01
       161, 6.369340515E+01, 7.661143494E+01, 1.343897820E+01
       162, 6.386916351E+01, 7.608875275E+01, 1.338260746E+01
       163, 9.049343872E+01, 2.299255943E+01, 1.666599846E+01
       164, 8.999304962E+01, 2.299193573E+01, 1.676924706E+01
       165, 9.099390411E+01, 2.299322128E+01, 1.656864357E+01
       166, 9.700257111E+01, 5.300189972E+01, 1.339416409E+01
       167, 9.650380707E+01, 5.300292206E+01, 1.339127541E+01
       168, 9.750162506E+01, 5.300114822E+01, 1.339657974E+01
       169, 8.487803650E+01, 3.339699936E+01, 1.581445122E+01
       170, 8.538731384E+01, 3.339914703E+01, 1.579515266E+01
       171, 8.538433838E+01, 3.388953018E+01, 1.569289780E+01
       172, 8.487979126E+01, 3.389682007E+01, 1.570609474E+01
       173, 8.539253235E+01, 3.291252518E+01, 1.589837551E+01
       174, 8.488241577E+01, 3.290598679E+01, 1.592323494E+01
       175, 6.751139832E+01, 7.188352966E+01, 1.274374390E+01
       176, 6.733142090E+01, 7.235001373E+01, 1.274807167E+01
       177, 6.769522095E+01, 7.142178345E+01, 1.274059582E+01
       178, 3.501282692E+00, 2.550105095E+01, 1.975837135E+01
       179, 3.000870705E+00, 2.550068855E+01, 1.980350304E+01
       180, 5.498997116E+01, 4.018706894E+01, 1.047576714E+01
       181, 5.543497467E+01, 3.999438095E+01, 1.004733944E+01
       182, 5.564907455E+01, 4.044246292E+01, 1.011582851E+01
       183, 5.520709229E+01, 4.062560272E+01, 1.053158951E+01
       184, 5.477612305E+01, 3.974475861E+01, 1.043410683E+01
       185, 5.522246170E+01, 3.954512405E+01, 9.997740746E+00
       186, 9.049529266E+01, 2.249431229E+01, 1.667879868E+01
       187, 8.999517059E+01, 2.249395752E+01, 1.678615952E+01
       188, 9.099550629E+01, 2.249473381E+01, 1.657806778E+01
       189, 7.798246765E+01, 3.124168968E+01, 1.664215851E+01
       190, 7.808011627E+01, 3.074881172E+01, 1.687427139E+01
       191, 7.861527252E+01, 3.079279900E+01, 1.684568214E+01
       192, 7.851695251E+01, 3.129401398E+01, 1.662458611E+01
       193, 7.755981445E+01, 3.068921471E+01, 1.690456963E+01
       194, 7.745366669E+01, 3.117640114E+01, 1.665846252E+01
       195, 7.817623901E+01, 3.024327660E+01, 1.711916161E+01
       196, 7.871404266E+01, 3.028054619E+01, 1.707729149E+01
       197, 9.700263977E+01, 5.250196075E+01, 1.343615341E+01
       198, 9.650390625E+01, 5.250300598E+01, 1.343326283E+01
       199, 9.750167084E+01, 5.250118637E+01, 1.343859673E+01
       200, 8.355490112E+01, 1.527122021E+01, 1.930746269E+01
       201, 8.405486298E+01, 1.526476192E+01, 1.894485092E+01
       202, 8.406162262E+01, 1.576447201E+01, 1.904274940E+01
       203, 8.356244659E+01, 1.577081490E+01, 1.940498352E+01
       204, 8.354760742E+01, 1.477179623E+01, 1.918535423E+01
       205, 8.404828644E+01, 1.476522827E+01, 1.882569504E+01
       206, 6.761797333E+01, 4.517099380E+01, 1.171147919E+01
       207, 6.747285461E+01, 4.469783783E+01, 1.159558010E+01
       208, 6.794277954E+01, 4.457885361E+01, 1.170580959E+01
       209, 6.808630371E+01, 4.504681396E+01, 1.180705547E+01
       210, 6.700457764E+01, 4.482154083E+01, 1.149304485E+01
       211, 6.715101624E+01, 4.529989243E+01, 1.162360668E+01
       212, 3.000790119E+00, 2.600065041E+01, 1.978966522E+01
